0.352,1,0.04111813,1.04111813,1.7,1.725102619
0.356,1,0.023537916,1.023537916,1.7,1.714369898
0.36,1,0.062540278,1.062540278,1.7,1.73818084
0.364,1,0.129618649,1.129618649,1.7,1.779132185
0.368,1,0.088982544,1.088982544,1.7,1.754323843
0.372,1,0.037431956,1.037431956,1.7,1.722852209
0.376,1,0.027388484,1.027388484,1.7,1.716720669
0.38,1,-0.003036988,0.996963012,1.7,1.698145919
0.384,1,0.021564899,1.021564899,1.7,1.713165371
0.388,1,0.036085391,1.036085391,1.7,1.722030131
0.392,1,0.0105206,1.0105206,1.7,1.706422826
0.396,1,0.012942824,1.012942824,1.7,1.707901594
0.4,1,0.024742885,1.024742885,1.7,1.715105531
0.404,1,0.112793991,1.112793991,1.7,1.768860732
0.408,1,0.079197059,1.079197059,1.7,1.748349805
0.412,1,0.055454697,1.055454697,1.7,1.733855092
0.416,1,0.054430545,1.054430545,1.7,1.733229848
0.42,1,0.083126994,1.083126994,1.7,1.75074903
0.424,1,0.087445922,1.087445922,1.7,1.753385736
0.428,1,0.052754767,1.052754767,1.7,1.732206785
0.432,1,0.007513709,1.007513709,1.7,1.704587119
0.436,1,-0.033324505,0.966675495,1.7,1.67965539
0.44,1,2.31E-06,1.000002308,1.7,1.700001409
0.444,1,0.023981268,1.023981268,1.7,1.714640564
0.448,1,-0.013987682,0.986012318,1.7,1.69146052
0.452,1,0.055067095,1.055067095,1.7,1.733618462
0.456,1,0.063384122,1.063384122,1.7,1.738696006
0.46,1,0.045579055,1.045579055,1.7,1.727826013
0.464,1,0.061298388,1.061298388,1.7,1.737422666
0.468,1,0.023153209,1.023153209,1.7,1.714135034
0.472,1,0.08294768,1.08294768,1.7,1.750639558
0.476,1,-0.003130294,0.996869706,1.7,1.698088955
0.48,1,0.038474587,1.038474587,1.7,1.723488735
0.484,1,0.028847239,1.028847239,1.7,1.717611239
0.488,1,0.008134813,1.008134813,1.7,1.704966304
0.492,1,0.024184696,1.024184696,1.7,1.714764757
0.496,1,-0.017438111,0.982561889,1.7,1.689354033
0.5,1,0.030590105,1.030590105,1.7,1.718675259
0.504,1,0.072906638,1.072906638,1.7,1.744509503
0.508,1,0.049125885,1.049125885,1.7,1.729991353
0.512,1,0.060295466,1.060295466,1.7,1.736810382
0.516,1,0.037109205,1.037109205,1.7,1.72265517
0.52,1,0.039527649,1.039527649,1.7,1.72413163
0.524,1,0.054263781,1.054263781,1.7,1.733128038
0.528,1,-0.026865116,0.973134884,1.7,1.683598847
0.532,1,-0.032606652,0.967393348,1.7,1.680093639
0.536,1,-0.031348668,0.968651332,1.7,1.680861638
0.54,1,-0.05199578,0.94800422,1.7,1.668256576
0.544,1,-0.012352235,0.987647765,1.7,1.69245896
0.548,1,-0.019301113,0.980698887,1.7,1.68821667
0.552,1,0.03344499,1.03344499,1.7,1.720418166
0.556,1,0.005432079,1.005432079,1.7,1.703316284
0.56,1,0.046649739,1.046649739,1.7,1.728479665
0.564,1,0.046197763,1.046197763,1.7,1.728203734
0.568,1,0.051739133,1.051739133,1.7,1.731586741
0.572,1,0.027040284,1.027040284,1.7,1.716508093
0.576,1,-0.011807885,0.988192115,1.7,1.692791286
0.58,1,0.005731363,1.005731363,1.7,1.703498997
0.584,1,0.023449249,1.023449249,1.7,1.714315766
0.588,1,-0.065865986,0.934134014,1.7,1.659788816
0.592,1,-0.027997677,0.972002323,1.7,1.682907418
0.596,1,-0.063521141,0.936478859,1.7,1.661220343
0.6,1,0.027368241,1.027368241,1.7,1.716708311
0.604,1,0.016837555,1.016837555,1.7,1.710279327
0.608,1,-0.01175589,0.98824411,1.7,1.692823029
0.612,1,0.029696648,1.029696648,1.7,1.718129804
0.616,1,0.035886243,1.035886243,1.7,1.721908552
0.62,1,0.036695713,1.036695713,1.7,1.722402733
0.624,1,0.056527082,1.056527082,1.7,1.734509784
0.628,1,0.012634547,1.012634547,1.7,1.707713391
0.632,1,0.006795906,1.006795906,1.7,1.704148901
0.636,1,-0.076508663,0.923491337,1.7,1.653291461
0.64,1,-0.016517086,0.983482914,1.7,1.689916319
0.644,1,0.018193052,1.018193052,1.7,1.711106858
0.648,1,-0.021920494,0.978079506,1.7,1.686617538
0.652,1,-0.004461544,0.995538456,1.7,1.697276227
0.656,1,-0.004036147,0.995963853,1.7,1.697535932
0.66,1,0.022024472,1.022024472,1.7,1.71344594
0.664,1,0.061606399,1.061606399,1.7,1.737610707
0.668,1,0.051220705,1.051220705,1.7,1.731270241
0.672,1,0.03453199,1.03453199,1.7,1.72108178
0.676,1,-0.043386836,0.956613164,1.7,1.673512337
0.68,1,-0.042579517,0.957420483,1.7,1.674005205
0.684,1,-0.04475164,0.95524836,1.7,1.672679124
0.688,1,-0.04633157,0.95366843,1.7,1.671714576
0.692,1,-0.033981895,0.966018105,1.7,1.679254053
0.696,1,-0.050252068,0.949747932,1.7,1.669321113
0.7,1,-0.011696011,0.988303989,1.7,1.692859585
0.704,1,0.010330373,1.010330373,1.7,1.706306693
0.708,1,-0.019553329,0.980446671,1.7,1.688062693
0.712,1,0.070471553,1.070471553,1.7,1.743022883
0.716,1,0.028430457,1.028430457,1.7,1.717356794
0.72,1,0.033205677,1.033205677,1.7,1.720272066
0.724,1,-0.004388372,0.995611628,1.7,1.697320899
0.728,1,-0.018425029,0.981574971,1.7,1.68875152
0.732,1,-0.006407085,0.993592915,1.7,1.696088475
0.736,1,-0.081639255,0.918360745,1.7,1.650159235
0.74,1,-0.045493699,0.954506301,1.7,1.672226097
0.744,1,0.002244022,1.002244022,1.7,1.701369975
0.748,1,-0.011049095,0.988950905,1.7,1.693254527
0.752,1,-0.031900801,0.968099199,1.7,1.680524561
0.756,1,-0.016030897,0.983969103,1.7,1.690213138
0.76,1,0.010778811,1.010778811,1.7,1.706580464
0.764,1,0.003574789,1.003574789,1.7,1.702182409
0.768,1,-0.030021864,0.969978136,1.7,1.681671652
0.772,1,-0.00501721,0.99498279,1.7,1.696936993
0.776,1,-0.085763223,0.914236777,1.7,1.647641552
0.78,1,-0.066929706,0.933070294,1.7,1.659139414
0.784,1,-0.057511269,0.942488731,1.7,1.664889371
0.788,1,-0.088457442,0.911542558,1.7,1.645996732
0.792,1,-0.096640063,0.903359937,1.7,1.641001242
0.796,1,-0.0953477,0.9046523,1.7,1.641790229
0.8,1,-0.011710118,0.988289882,1.7,1.692850973
0.804,1,-0.004004741,0.995995259,1.7,1.697555106
0.808,1,-0.056751757,0.943248243,1.7,1.665353053
0.812,1,-0.0349005,0.9650995,1.7,1.678693245
0.816,1,-0.031522239,0.968477761,1.7,1.680755673
0.82,1,-0.031713622,0.968286378,1.7,1.680638834
0.824,1,-0.008385656,0.991614344,1.7,1.694880557
0.828,1,-0.04937118,0.95062882,1.7,1.669858894
0.832,1,-0.085080998,0.914919002,1.7,1.648058051
0.836,1,-0.106662171,0.893337829,1.7,1.634882744
0.84,1,-0.064540636,0.935459364,1.7,1.660597942
0.844,1,-0.100493257,0.899506743,1.7,1.638648866
0.848,1,-0.077260229,0.922739771,1.7,1.65283263
0.852,1,-0.055356642,0.944643358,1.7,1.66620477
0.856,1,-0.050430461,0.949569539,1.7,1.669212204
0.86,1,-0.022991719,0.977008281,1.7,1.685963555
0.864,1,-0.009452683,0.990547317,1.7,1.694229137
0.868,1,-0.013571414,0.986428586,1.7,1.691714651
0.872,1,-0.00646349,0.99353651,1.7,1.696054039
0.876,1,-0.111412532,0.888587468,1.7,1.631982649
0.88,1,-0.071063236,0.928936764,1.7,1.656615895
0.884,1,-0.106094318,0.893905682,1.7,1.635229419
0.888,1,-0.117374713,0.882625287,1.7,1.628342738
0.892,1,-0.115598969,0.884401031,1.7,1.62942683
0.896,1,-0.109530733,0.890469267,1.7,1.633131488
0.9,1,-0.068804133,0.931195867,1.7,1.657995077
0.904,1,-0.054334386,0.945665614,1.7,1.666828857
0.908,1,-0.047541636,0.952458364,1.7,1.670975831
0.912,1,0.010199523,1.010199523,1.7,1.706226809
0.916,1,-0.036439405,0.963560595,1.7,1.677753743
0.92,1,-0.040610738,0.959389262,1.7,1.675207144
0.924,1,-0.011517576,0.988482424,1.7,1.69296852
0.928,1,-0.093708736,0.906291264,1.7,1.642790817
0.932,1,-0.035981323,0.964018677,1.7,1.678033402
0.936,1,-0.110790825,0.889209175,1.7,1.632362201
0.94,1,-0.051737091,0.948262909,1.7,1.668414506
0.944,1,-0.0661732,0.9338268,1.7,1.659601262
0.948,1,-0.038209133,0.961790867,1.7,1.676673325
0.952,1,-0.03330041,0.96669959,1.7,1.6796701
0.956,1,-0.005630419,0.994369581,1.7,1.696562629
0.96,1,0.016919723,1.016919723,1.7,1.710329491
0.964,1,0.042306572,1.042306572,1.7,1.725828162
0.968,1,0.025700986,1.025700986,1.7,1.715690452
0.972,1,0.025604905,1.025604905,1.7,1.715631795
0.976,1,-0.024518258,0.975481742,1.7,1.685031604
0.98,1,-0.023513075,0.976486925,1.7,1.685645268
0.984,1,0.01744525,1.01744525,1.7,1.710650325
0.988,1,-0.045201994,0.954798006,1.7,1.672404183
0.992,1,0.039159953,1.039159953,1.7,1.723907152
0.996,1,0.017499611,1.017499611,1.7,1.710683512
1,1,0.01437287,1.01437287,1.7,1.708774637
1.004,1,0.045719963,1.045719963,1.7,1.727912037
1.008,1,0.088658158,1.088658158,1.7,1.754125805
1.012,1,0.068462659,1.068462659,1.7,1.741796454
1.016,1,0.089178929,1.089178929,1.7,1.754443736
1.02,1,0.072030847,1.072030847,1.7,1.743974832
1.024,1,0.117466495,1.117466495,1.7,1.771713295
1.028,1,0.078449635,1.078449635,1.7,1.747893502
1.032,1,0.043108632,1.043108632,1.7,1.72631782
1.036,1,0.059286898,1.059286898,1.7,1.736194651
1.04,1,0.032784349,1.032784349,1.7,1.720014845
1.044,1,0.057249722,1.057249722,1.7,1.734950956
1.048,1,0.10219543,1.10219543,1.7,1.76239031
1.052,1,0.108176829,1.108176829,1.7,1.766041954
1.056,1,0.080297908,1.080297908,1.7,1.749021873
1.06,1,0.171225143,1.171225143,1.7,1.80453295
1.064,1,0.191143682,1.191143682,1.7,1.816693218
1.068,1,0.160224359,1.160224359,1.7,1.797816971
1.072,1,0.153428611,1.153428611,1.7,1.793668167
1.076,1,0.061938352,1.061938352,1.7,1.737813364
1.08,1,0.061802991,1.061802991,1.7,1.737730726
1.084,1,0.114643987,1.114643987,1.7,1.769990154
1.088,1,0.056221078,1.056221078,1.7,1.734322968
1.092,1,0.120431095,1.120431095,1.7,1.773523184
1.096,1,0.072990687,1.072990687,1.7,1.744560814
1.1,1,0.161912187,1.161912187,1.7,1.79884739
1.104,1,0.151644401,1.151644401,1.7,1.792578907
1.108,1,0.178446162,1.178446162,1.7,1.808941382
1.112,1,0.164251124,1.164251124,1.7,1.800275311
1.116,1,0.171969606,1.171969606,1.7,1.804987444
1.12,1,0.171223689,1.171223689,1.7,1.804532062
1.124,1,0.188954003,1.188954003,1.7,1.815356419
1.128,1,0.124187778,1.124187778,1.7,1.775816638
1.132,1,0.149940506,1.149940506,1.7,1.791538679
1.136,1,0.102159381,1.102159381,1.7,1.762368302
1.14,1,0.089036856,1.089036856,1.7,1.754357001
1.144,1,0.093547035,1.093547035,1.7,1.757110465
1.148,1,0.104911283,1.104911283,1.7,1.764048338
1.152,1,0.150181172,1.150181172,1.7,1.791685605
1.156,1,0.161483353,1.161483353,1.7,1.798585587
1.16,1,0.163466317,1.163466317,1.7,1.799796186
1.164,1,0.168063386,1.168063386,1.7,1.802602697
1.168,1,0.117621097,1.117621097,1.7,1.77180768
1.172,1,0.17738622,1.17738622,1.7,1.808294287
1.176,1,0.096477894,1.096477894,1.7,1.758899754
1.18,1,0.109450849,1.109450849,1.7,1.766819744
1.184,1,0.091982394,1.091982394,1.7,1.756155251
1.188,1,0.039182256,1.039182256,1.7,1.723920767
1.192,1,0.094398518,1.094398518,1.7,1.757630295
1.196,1,0.115541263,1.115541263,1.7,1.770537941
1.2,1,0.113890085,1.113890085,1.7,1.769529897
1.204,1,0.179928156,1.179928156,1.7,1.809846139
1.208,1,0.123204417,1.123204417,1.7,1.775216296
1.212,1,0.128426535,1.128426535,1.7,1.778404399
1.216,1,0.135283029,1.135283029,1.7,1.782590289
1.22,1,0.159611997,1.159611997,1.7,1.797443124
1.224,1,0.111927426,1.111927426,1.7,1.768331693
1.228,1,0.100278831,1.100278831,1.7,1.761220226
1.232,1,0.10799751,1.10799751,1.7,1.76593248
1.236,1,0.050710363,1.050710363,1.7,1.730958677
1.24,1,0.058821548,1.058821548,1.7,1.735910555
1.244,1,0.082805323,1.082805323,1.7,1.75055265
1.248,1,0.081461638,1.081461638,1.7,1.74973233
1.252,1,0.084976016,1.084976016,1.7,1.751877858
1.256,1,0.083193794,1.083193794,1.7,1.750789811
1.26,1,0.12751335,1.12751335,1.7,1.7778469
1.264,1,0.10863149,1.10863149,1.7,1.766319525
1.268,1,0.104409589,1.104409589,1.7,1.763742054
1.272,1,0.1255783,1.1255783,1.7,1.776665552
1.276,1,0.027900612,1.027900612,1.7,1.717033323
1.28,1,0.06920717,1.06920717,1.7,1.742250977
1.284,1,0.035159098,1.035159098,1.7,1.721464629
1.288,1,0.028261104,1.028261104,1.7,1.717253404
1.292,1,0.062110289,1.062110289,1.7,1.737918331
1.296,1,0.045274222,1.045274222,1.7,1.727639912
1.3,1,0.093952324,1.093952324,1.7,1.757357894
1.304,1,0.13415301,1.13415301,1.7,1.781900412
1.308,1,0.08856009,1.08856009,1.7,1.754065935
1.312,1,0.112210088,1.112210088,1.7,1.768504259
1.316,1,0.049613823,1.049613823,1.7,1.730289239
1.32,1,0.062606816,1.062606816,1.7,1.738221461
1.324,1,0.051470073,1.051470073,1.7,1.731422479
1.328,1,0.011033268,1.011033268,1.7,1.70673581
1.332,1,0.031337813,1.031337813,1.7,1.719131735
1.336,1,0.0305008,1.0305008,1.7,1.718620738
1.34,1,0.00616742,1.00616742,1.7,1.70376521
1.344,1,0.051051088,1.051051088,1.7,1.731166689
1.348,1,0.034588375,1.034588375,1.7,1.721116203
1.352,1,0.112597969,1.112597969,1.7,1.76874106
1.356,1,0.050056275,1.050056275,1.7,1.730559356
1.36,1,0.081210766,1.081210766,1.7,1.749579173
1.364,1,0.120901501,1.120901501,1.7,1.773810366
1.368,1,0.10187083,1.10187083,1.7,1.762192142
1.372,1,0.073613758,1.073613758,1.7,1.7449412
1.376,1,0.016584422,1.016584422,1.7,1.710124789
1.38,1,0.027229684,1.027229684,1.7,1.716623722
1.384,1,0.050149988,1.050149988,1.7,1.730616567
1.388,1,0.037463215,1.037463215,1.7,1.722871293
1.392,1,0.012646102,1.012646102,1.7,1.707720445
1.396,1,0.023452,1.023452,1.7,1.714317446
1.4,1,0.028815241,1.028815241,1.7,1.717591705
1.404,1,0.076995085,1.076995085,1.7,1.7470055
1.408,1,0.09531157,1.09531157,1.7,1.758187713
1.412,1,0.116574993,1.116574993,1.7,1.771169033
1.416,1,0.081633419,1.081633419,1.7,1.749837202
1.42,1,0.085545109,1.085545109,1.7,1.752225289
1.424,1,0.088656943,1.088656943,1.7,1.754125064
1.428,1,0.03677738,1.03677738,1.7,1.722452591
1.432,1,0.060393991,1.060393991,1.7,1.736870532
1.436,1,0.007765497,1.007765497,1.7,1.704740836
1.44,1,0.034731321,1.034731321,1.7,1.721203471
1.444,1,0.032833687,1.032833687,1.7,1.720044966
1.448,1,0.048519323,1.048519323,1.7,1.729621046
1.452,1,0.041119072,1.041119072,1.7,1.725103194
1.456,1,0.064020525,1.064020525,1.7,1.739084531
1.46,1,0.095713824,1.095713824,1.7,1.75843329
1.464,1,0.063755641,1.063755641,1.7,1.738922819
1.468,1,0.087354912,1.087354912,1.7,1.753330173
1.472,1,0.05496672,1.05496672,1.7,1.733557183
1.476,1,0.047304027,1.047304027,1.7,1.728879108
1.48,1,-0.023311729,0.976688271,1.7,1.685768189
1.484,1,0.014190159,1.014190159,1.7,1.708663092
1.488,1,-0.016449659,0.983550341,1.7,1.689957483
1.492,1,-0.000610587,0.999389413,1.7,1.699627236
1.496,1,0.025510088,1.025510088,1.7,1.715573909
1.5,1,0.059089769,1.059089769,1.7,1.736074304
1.504,1,0.029146562,1.029146562,1.7,1.717793976
1.508,1,0.042836259,1.042836259,1.7,1.726151536
1.512,1,0.047001229,1.047001229,1.7,1.72869425
1.516,1,0.041730655,1.041730655,1.7,1.725476565
1.52,1,0.037985242,1.037985242,1.7,1.72318999
1.524,1,0.061968387,1.061968387,1.7,1.737831701
1.528,1,-0.037884805,0.962115195,1.7,1.676871327
1.532,1,-0.008748998,0.991251002,1.7,1.694658737
1.536,1,-0.060931637,0.939068363,1.7,1.662801235
1.54,1,-0.034068704,0.965931296,1.7,1.679201057
1.544,1,-0.016927182,0.983072818,1.7,1.689665956
1.548,1,-0.006360215,0.993639785,1.7,1.696117089
1.552,1,0.046037781,1.046037781,1.7,1.728106065
1.556,1,0.000638363,1.000638363,1.7,1.70038972
1.56,1,0.026450223,1.026450223,1.7,1.716147861
1.564,1,0.031600149,1.031600149,1.7,1.719291891
1.568,1,0.055765474,1.055765474,1.7,1.734044822
1.572,1,0.024333179,1.024333179,1.7,1.714855406
1.576,1,-0.025820887,0.974179113,1.7,1.684236349
1.58,1,-0.026901303,0.973098697,1.7,1.683576754
1.584,1,-0.051839022,0.948160978,1.7,1.668352277
1.588,1,-0.025798917,0.974201083,1.7,1.684249761
1.592,1,-0.000335826,0.999664174,1.7,1.699794978
1.596,1,-0.01328795,0.98671205,1.7,1.691887706
1.6,1,0.001270843,1.001270843,1.7,1.70077585
1.604,1,0.029137522,1.029137522,1.7,1.717788457
1.608,1,-0.006636416,0.993363584,1.7,1.695948468
1.612,1,0.072791963,1.072791963,1.7,1.744439494
1.616,1,-0.004444215,0.995555785,1.7,1.697286807
1.62,1,-0.011796694,0.988203306,1.7,1.692798118
1.624,1,-0.009142051,0.990857949,1.7,1.694418778
1.628,1,-0.066739282,0.933260718,1.7,1.659255668
1.632,1,-0.053305554,0.946694446,1.7,1.667456959
1.636,1,-0.066658235,0.933341765,1.7,1.659305148
1.64,1,-0.025981765,0.974018235,1.7,1.684138133
1.644,1,0.007059815,1.007059815,1.7,1.704310017
1.648,1,-0.05387442,0.94612558,1.7,1.667109667
1.652,1,0.002008441,1.002008441,1.7,1.701226153
1.656,1,-0.032520307,0.967479693,1.7,1.680146352
1.66,1,0.017764578,1.017764578,1.7,1.710845275
1.664,1,0.041842697,1.041842697,1.7,1.725544966
1.668,1,-0.013147985,0.986852015,1.7,1.691973155
1.672,1,0.015370937,1.015370937,1.7,1.709383957
1.676,1,-0.014180933,0.985819067,1.7,1.69134254
1.68,1,-0.004219638,0.995780362,1.7,1.697423911
1.684,1,-0.051678299,0.948321701,1.7,1.668450398
1.688,1,-0.094251381,0.905748619,1.7,1.642459532
1.692,1,-0.046740351,0.953259649,1.7,1.671465016
1.696,1,-0.031845174,0.968154826,1.7,1.680558521
1.7,1,-0.036641652,0.963358348,1.7,1.677630271
1.704,1,-0.017546823,0.982453177,1.7,1.689287665
1.708,1,0.003295148,1.003295148,1.7,1.702011688
1.712,1,-0.01265505,0.98734495,1.7,1.692274092
1.716,1,-0.016009861,0.983990139,1.7,1.69022598
1.72,1,0.021210988,1.021210988,1.7,1.712949308
1.724,1,-0.041853415,0.958146585,1.7,1.67444849
1.728,1,-0.059014075,0.940985925,1.7,1.663971907
1.732,1,-0.030857878,0.969142122,1.7,1.681161265
1.736,1,-0.103236618,0.896763382,1.7,1.636974045
1.74,1,-0.046751181,0.953248819,1.7,1.671458404
1.744,1,-0.017256601,0.982743399,1.7,1.689464845
1.748,1,-0.039325058,0.960674942,1.7,1.675992052
1.752,1,-0.043792228,0.956207772,1.7,1.673264845
1.756,1,-0.059657577,0.940342423,1.7,1.663579049
1.76,1,-0.03243642,0.96756358,1.7,1.680197565
1.764,1,0.024915262,1.024915262,1.7,1.715210768
1.768,1,-0.052480924,0.947519076,1.7,1.667960396
1.772,1,-0.023484952,0.976515048,1.7,1.685662437
1.776,1,-0.064323541,0.935676459,1.7,1.660730478
1.78,1,-0.112953309,0.887046691,1.7,1.631042005
1.784,1,-0.064069163,0.935930837,1.7,1.660885776
1.788,1,-0.101341294,0.898658706,1.7,1.63813114
1.792,1,-0.112025313,0.887974687,1.7,1.631608547
1.796,1,-0.09151866,0.90848134,1.7,1.644127858
1.8,1,-0.079766239,0.920233761,1.7,1.651302711
1.804,1,-0.02846049,0.97153951,1.7,1.682624871
1.808,1,-0.021420699,0.978579301,1.7,1.686922663
1.812,1,-0.042165952,0.957834048,1.7,1.674257686
1.816,1,-0.052169057,0.947830943,1.7,1.668150791
1.82,1,-0.076532791,0.923467209,1.7,1.653276731
1.824,1,-0.043800417,0.956199583,1.7,1.673259845
1.828,1,-0.105791144,0.894208856,1.7,1.635414507
1.832,1,-0.112879024,0.887120976,1.7,1.631087356
1.836,1,-0.116253237,0.883746763,1.7,1.629027399
1.84,1,-0.138274363,0.861725637,1.7,1.615583501
1.844,1,-0.072418379,0.927581621,1.7,1.65578858
1.848,1,-0.109061343,0.890938657,1.7,1.63341805
1.852,1,-0.048033253,0.951966747,1.7,1.670675699
1.856,1,-0.104082439,0.895917561,1.7,1.636457671
1.86,1,-0.052150361,0.947849639,1.7,1.668162205
1.864,1,-0.033679771,0.966320229,1.7,1.6794385
1.868,1,-0.072275311,0.927724689,1.7,1.655875922
1.872,1,-0.036415479,0.963584521,1.7,1.67776835
1.876,1,-0.091985789,0.908014211,1.7,1.643842676
1.88,1,-0.09529318,0.90470682,1.7,1.641823514
1.884,1,-0.11337006,0.88662994,1.7,1.630787578
1.888,1,-0.16562059,0.83437941,1.7,1.59888863
1.892,1,-0.096447409,0.903552591,1.7,1.641118857
1.896,1,-0.153721576,0.846278424,1.7,1.606152978
1.9,1,-0.118013018,0.881986982,1.7,1.627953053
1.904,1,-0.020533341,0.979466659,1.7,1.687464395
1.908,1,-0.062926278,0.937073722,1.7,1.661583507
1.912,1,-0.070052611,0.929947389,1.7,1.657232881
1.916,1,-0.066831488,0.933168512,1.7,1.659199377
1.92,1,-0.038246674,0.961753326,1.7,1.676650406
1.924,1,-0.045425642,0.954574358,1.7,1.672267646
1.928,1,-0.096730243,0.903269757,1.7,1.640946186
1.932,1,-0.083394862,0.916605138,1.7,1.649087437
1.936,1,-0.092088438,0.907911562,1.7,1.643780009
1.94,1,-0.118514157,0.881485843,1.7,1.627647107
1.944,1,-0.05442567,0.94557433,1.7,1.666773129
1.948,1,-0.064524822,0.935475178,1.7,1.660607596
1.952,1,-0.029993119,0.970006881,1.7,1.681689201
1.956,1,-0.047510369,0.952489631,1.7,1.67099492
1.96,1,-0.010282394,0.989717606,1.7,1.693722598
1.964,1,0.038929281,1.038929281,1.7,1.723766326
1.968,1,-0.041792898,0.958207102,1.7,1.674485436
